2022-04-06 07:59:47,18932890194
2022-04-06 23:59:51,20958608021
2022-04-07 07:59:51,21607563626
2022-04-07 15:59:48,24200731587
2022-04-07 23:59:49,24715962886
2022-04-08 07:59:50,25299041568
2022-04-09 08:03:47,27347988997
2022-04-09 15:59:50,27873063943
2022-04-10 15:59:50,30029256979
2022-04-10 23:59:49,30530675649
2022-04-11 07:59:52,32545792788
2022-04-11 15:59:52,34831889561
2022-04-12 07:59:48,38341207469
2022-04-12 23:59:51,40069518044
2022-04-13 07:59:51,40635756278
2022-04-13 15:59:48,41360028877
2022-04-13 23:59:52,41816063183
2022-04-14 07:59:48,42615641408
2022-04-15 07:59:54,16188260237
2022-04-15 15:59:49,16825573892
2022-04-15 23:59:51,17434233066
2022-04-16 07:59:53,17581357260
2022-04-16 15:59:52,18129593549
2022-04-16 23:59:51,20235787123
2022-04-17 07:59:54,22256770301
2022-04-17 15:59:46,23393199114
2022-04-17 23:59:48,23584958722
2022-04-18 07:59:51,23988301793
2022-04-18 15:59:49,25097277881
2022-04-18 23:59:53,25391611983
2022-04-19 07:59:52,25657474897
2022-04-19 15:59:51,27749831052
2022-04-19 23:59:49,30691107233
2022-04-20 07:59:53,31106044167
2022-04-20 15:59:52,32635863869
2022-04-20 23:59:48,33234194336
2022-04-21 07:59:46,33938729103
2022-04-21 15:59:51,17576116532
2022-04-21 23:59:50,18169968589
2022-04-22 07:59:52,18485740247
2022-04-22 15:59:51,18697246415
2022-04-22 23:59:48,19131110013
2022-04-23 07:59:52,19423303755
2022-04-23 15:59:52,20206798589
2022-04-23 23:59:50,20744766815
2022-04-24 07:59:50,21383969498
2022-04-24 15:59:47,22679870579
2022-04-24 23:59:49,23663938224
2022-04-25 07:59:50,24902357056
2022-04-25 15:59:54,26400957624
2022-04-25 23:59:52,27214197513
2022-04-26 07:59:50,27460899582
2022-04-26 15:59:48,28726448192
2022-04-26 23:59:52,29410231840
2022-04-27 07:59:50,29917855744
2022-04-27 15:59:52,31603816941
2022-04-27 23:59:51,32802805016
2022-04-28 07:59:47,16588741228
2022-04-28 15:59:51,17494891803
2022-04-28 23:59:50,18727917822
2022-04-29 07:59:53,18933810382
2022-04-29 15:59:48,19534940711
2022-04-29 23:59:52,20870048504
2022-04-30 07:59:51,22131698770
2022-04-30 15:59:54,22938440595
2022-04-30 23:59:46,24170079303
2022-05-01 07:59:53,25697959763
2022-05-01 15:59:49,26506038541
2022-05-01 23:59:48,26757526139
2022-05-02 07:59:53,27093100529
2022-05-02 15:59:51,27751466189
2022-05-02 23:59:52,28229896365
2022-05-03 07:59:53,28578348095
2022-05-03 15:59:51,30770732218
2022-05-03 23:59:52,31333179255
2022-05-04 07:59:48,32615517650
2022-05-04 15:59:52,34202426087
2022-05-04 23:59:49,35918887513
2022-05-05 07:59:48,36643064885
2022-05-05 15:59:43,22127281782
2022-05-05 23:59:48,23581853289
2022-05-06 07:59:46,23859533640
